ID,Site,Sub-layer,Raw.material,Fire,Cortex,Cortex.position,Class,Blank,Blank.technology,Technology,Preservation,Length,Width,Thickness,Platform.width,Platform.thickness,Platform.type,Platform.shape,Dorsal.thinning,Bulb,Bulbar.scars,Bulb.type,Shattered.bulb,Lip,Lip.type,Knapping.technique,Curvature,Torsion,Section,Blank.shape,Scar.pattern,Scar.Pattern.2,Distal.end,Plunging,Bladelet.negatives,Typology,Typology.new,Typology.macro,Aurignacian.retouch,Retouch.position,Dorsal.retouch.localization,Ventral.retouch.localization,left_right,unilateral_bilateral,Angle.retouch.left,Angle.retouch.right,Angle.retouch.base.apex,Retouch.type.left,Retouch.type.right,Retouch.type.base.apex,Retouch.shape.left,Retouch.shape.right,Retouch.shape.base.apex,Max.retouch.length,Bulin.spalls.negative,Torsion.simplified,Platform_ratio,Robustness,Elongation,Volume,Area,Scanner,model.3D
Ca_819,Cala,AU11,Radiolarite,FALSE,0%,NA,Blank,Flake,Maintenance carinated,Maintenance,Complete,13.5,23.79999924,4,3,0.899999976,Plain,Rectangular,FALSE,TRUE,FALSE,Pronounced,NA,TRUE,Pronounced,NA,Curved,0,Polyhedral,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,3.333333422,5.949999809,0.567226909,NA,NA,NA,NA
Ca_820,Cala,AU11,Radiolarite,FALSE,0%,NA,Blank,Flake,Maintenance,Maintenance,Complete,13.80000019,25.39999962,6.5,1.100000024,0.100000001,Linear,Linear,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved,0,Triangular,Irregular,Unidirectional,Unidirectional parallel,Straight,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,11.00000007,3.907692249,0.543307102,NA,NA,NA,NA
Ca_821,Cala,AU11,Chert,FALSE,0%,NA,Blank,Flake,Maintenance flaking surface/platform,Maintenance,Complete,15.10000038,13.89999962,5,10.89999962,5,Plain,Rectangular,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Curved intense,0,Polyhedral,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,2.179999924,2.779999924,1.086330993,NA,NA,NA,NA
Ca_822,Cala,AU11,Chert,FALSE,0%,NA,Blank,Flake,Maintenance carinated,Maintenance,Complete,147,12.30000019,2.5,3.299999952,0.200000003,Linear,Linear,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved slightly,0,Trapezoidal,Sub-parallel,Unidirectional convergent,Unidirectional convergent,Straight,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,16.49999952,4.920000076,11.95121933,NA,NA,NA,NA
Ca_823,Cala,AU11,Chert,FALSE,0%,NA,Blank,Flake,Maintenance carinated,Maintenance,Complete,14.10000038,9.399999619,2.099999905,2.5,0.899999976,Plain,Rectangular,FALSE,TRUE,FALSE,Moderate,NA,TRUE,Moderate,NA,Curved,0,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,2.777777851,4.476190498,1.500000101,NA,NA,NA,NA
Ca_824,Cala,AU11,Chert,FALSE,0%,NA,Blank,Flake,Maintenance carinated,Maintenance,Complete,10,11.89999962,2,1.700000048,0.200000003,Linear,Linear,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved,0,Trapezoidal,Comma-like,Unidirectional parallel,Unidirectional parallel,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,8.500000112,5.949999809,0.840336161,NA,NA,NA,NA
Ca_825,Cala,AU11,Chert,FALSE,0%,NA,Blank,Flakelet,Carinated,Optimal,Complete,15.60000038,9.899999619,1.399999976,2.700000048,0.300000012,Linear,Linear,FALSE,FALSE,FALSE,Absent,NA,TRUE,Pronounced,NA,Curved,0,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,8.999999801,7.071428419,1.575757675,NA,NA,NA,NA
Ca_826,Cala,AU11,Radiolarite,FALSE,0%,NA,Blank,Bladelet,Optimal production,Optimal,Complete,16.5,6.199999809,1.5,1.700000048,0.300000012,Linear,Linear,FALSE,TRUE,FALSE,Moderate,NA,TRUE,Moderate,NA,Straight,0,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,5.6666666,4.133333206,2.661290404,NA,NA,NA,NA
Ca_827,Cala,AU11,Radiolarite,FALSE,0%,NA,Blank,Flake,Optimal production,Optimal,Distal,NA,14.80000019,3.099999905,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,Trapezoidal,Irregular,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.774193757,NA,NA,NA,NA,NA
Ca_828,Cala,AU13,Quartzite,FALSE,0%,NA,Blank,Flake,Optimal production,Optimal,Complete,39.29999924,29.60000038,14.39999962,23.29999924,9.899999619,Plain,Oval,FALSE,TRUE,TRUE,Pronounced,NA,FALSE,Absent,NA,Straight,0,Triangular,Sub-parallel,Unidirectional,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,2.353535367,2.055555637,1.32770266,NA,NA,NA,NA
Ca_829,Cala,AU13,Siliceous limestone,FALSE,0%,NA,Blank,Flake,Optimal production,Optimal,Complete,56.59999847,32,14.30000019,9.600000381,9.199999809,Plain,Oval,FALSE,TRUE,FALSE,Moderate,NA,FALSE,Absent,NA,Straight,0,Trapezoidal,Irregular,Unidirectional parallel + crossed,Other,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1.043478324,2.237762208,1.768749952,NA,NA,NA,NA
Ca_830,Cala,AU13,Chert,FALSE,0%,NA,Blank,Flake,Maintenance flaking surface,Maintenance,Complete,38,43.59999847,15,5.099999905,3.5,Plain,Oval,FALSE,TRUE,FALSE,Moderate,NA,TRUE,Pronounced,NA,Curved intense,0,Rectangular,Irregular,Unidirectional,Unidirectional parallel,Straight,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1.45714283,2.906666565,0.871559664,NA,NA,NA,NA
Ca_831,Cala,AU12,Siliceous limestone,FALSE,0%,NA,Blank,Flake,Debordant,Maintenance,Complete,66.59999847,34,13.19999981,13,10,Plain,Rectangular,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Straight,0,Lateral steep,Irregular,Undetermined,Undetermined,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1.3,2.575757613,1.958823485,NA,NA,NA,NA
Ca_832,Cala,AU12,Chert,FALSE,1-33%,Left,Blank,Bladelet,Semi-cortical,Semi-cortical,Complete,18.5,8.399999619,2.299999952,1.5,0.200000003,Linear,Linear,FALSE,TRUE,FALSE,Moderate,NA,FALSE,Absent,NA,Straight,0,Lateral steep,Sub-parallel,Unidirectional,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,7.499999888,3.652173823,2.202381052,NA,NA,NA,NA
Ca_833,Cala,AU12,Radiolarite,TRUE,0%,NA,Blank,Bladelet,Optimal production,Optimal,Complete,17.60000038,7.099999905,1.399999976,2.200000048,0.200000003,Linear,Linear,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved slightly,0,Polyhedral,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,11.00000007,5.07142859,2.478873326,NA,NA,NA,NA
Ca_834,Cala,AU12,Chert,FALSE,0%,NA,Blank,Bladelet,Optimal production,Optimal,Complete,14.60000038,5.599999905,2.099999905,3.700000048,0.899999976,Plain,Rectangular,FALSE,FALSE,FALSE,Absent,NA,TRUE,Pronounced,NA,Straight,0,Triangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,4.111111273,2.666666742,2.60714297,NA,NA,NA,NA
Ca_835,Cala,AU12,Radiolarite,FALSE,0%,NA,Blank,Flake,Maintenance carinated,Maintenance,Complete,15.60000038,14.69999981,3.599999905,3,1.600000024,Plain,Triangular,FALSE,FALSE,TRUE,Absent,NA,TRUE,Pronounced,NA,Straight,0,Trapezoidal,Convex,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1.874999972,4.083333389,1.06122453,NA,NA,NA,NA
Ca_836,Cala,AU10,Chert,FALSE,0%,NA,Blank,Flake,Maintenance carinated,Maintenance,Distal,12.60000038,11.60000038,2.400000095,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Curved,0,Polyhedral,Sub-parallel,Unidirectional convergent,Unidirectional convergent,Straight,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,4.8333333,1.086206894,NA,NA,NA,NA
Ca_837,Cala,AU11,Chert,FALSE,0%,NA,Blank,Bladelet,Carinated,Optimal,Complete,9.199999809,4.300000191,0.899999976,1,0.300000012,Plain,Oval,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Straight,0,Trapezoidal,Comma-like,Unidirectional parallel,Unidirectional parallel,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,3.333333201,4.777778116,2.139534744,NA,NA,NA,NA
Ca_838,Cala,AU11,Chert,FALSE,0%,NA,Blank,Flake,Maintenance carinated,Maintenance,Complete,27.89999962,21.5,3.700000048,4.300000191,1.299999952,Plain,Rectangular,FALSE,FALSE,FALSE,Absent,NA,TRUE,Pronounced,NA,Curved,0,Trapezoidal,Comma-like,Unidirectional parallel,Unidirectional parallel,Irregular,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,3.307692576,5.810810736,1.297674401,NA,NA,NA,NA
Ca_839,Cala,AU11,Chert,FALSE,0%,NA,Blank,Flake,Maintenance carinated,Maintenance,Complete,12.89999962,7.800000191,1.899999976,1.399999976,0.699999988,Plain,Oval,FALSE,TRUE,FALSE,Moderate,NA,TRUE,Moderate,NA,Curved,0,Rectangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,2,4.10526331,1.653846064,NA,NA,NA,NA
Ca_840,Cala,AU11,Chert,FALSE,0%,NA,Blank,Flake,Maintenance carinated,Maintenance,Complete,11.19999981,8.300000191,2.299999952,1.5,0.600000024,Plain,Triangular,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved,0,Trapezoidal,Sub-parallel,Unidirectional convergent,Unidirectional convergent,Straight,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,2.499999901,3.60869581,1.349397536,NA,NA,NA,NA
Ca_841,Cala,AU11,Radiolarite,FALSE,0%,NA,Blank,Flake,Lateral,Maintenance,Complete,21.20000076,10.80000019,2.200000048,2,0.200000003,Linear,Linear,FALSE,TRUE,FALSE,Moderate,NA,TRUE,Moderate,NA,Curved,0,Trapezoidal,Comma-like,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,9.999999851,4.909090889,1.962962999,NA,NA,NA,NA
Ca_842,Cala,AU11,Chert,FALSE,0%,NA,Blank,Bladelet,Crest,Initialization,Complete,18.20000076,8.800000191,2.900000095,0.300000012,0.300000012,Punctiform,Punctiform,FALSE,TRUE,FALSE,Moderate,NA,FALSE,Absent,NA,Straight,0,Triangular,Convergent,Unidirectional parallel + crossed,Other,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1,3.034482725,2.06818186,NA,NA,NA,NA
Ca_843,Cala,AU11,Radiolarite,FALSE,0%,NA,Blank,Bladelet,Carinated,Optimal,Complete,10.30000019,4.400000095,1.299999952,0.699999988,0.100000001,Linear,Linear,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved slightly,0,Flat,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,6.999999776,3.384615582,2.340909084,NA,NA,NA,NA
Ca_844,Cala,AU10,Chert,FALSE,0%,NA,Blank,Bladelet,Optimal production,Optimal,Proximal,NA,5.5,1.399999976,0.200000003,0.200000003,Punctiform,Punctiform,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved slightly,0,Trapezoidal,NA,Unidirectional parallel,Unidirectional parallel,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1,3.928571495,NA,NA,NA,NA,NA
Ca_845,Cala,AU10,Chert,FALSE,0%,NA,Blank,Bladelet,Optimal production,Optimal,Complete,12.80000019,5.300000191,1.299999952,1.299999952,0.100000001,Linear,Linear,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved intense,0,Triangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,12.99999933,4.076923373,2.415094289,NA,NA,NA,NA
Ca_846,Cala,AU10,Radiolarite,FALSE,0%,NA,Blank,Bladelet,Lateral,Maintenance,Complete,19.89999962,7.599999905,3,1.700000048,0.300000012,Linear,Linear,FALSE,TRUE,FALSE,Moderate,NA,TRUE,Moderate,NA,Curved,1R,Trapezoidal,Comma-like,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,5.6666666,2.533333302,2.618421035,NA,NA,NA,NA
Ca_847,Cala,AU12,Chert,FALSE,0%,NA,Blank,Flake,Maintenance carinated,Maintenance,Complete,12.89999962,13.39999962,3,2.400000095,0.200000003,Linear,Linear,FALSE,TRUE,FALSE,Moderate,NA,TRUE,Moderate,NA,Curved,0,Trapezoidal,Convex,Unidirectional parallel,Unidirectional parallel,Straight,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,12.0000003,4.46666654,0.962686566,NA,NA,NA,NA
Ca_848,Cala,AU12,Chert,FALSE,0%,NA,Blank,Bladelet,Carinated,Optimal,Complete,9,4.5,1,1.700000048,0.100000001,Linear,Linear,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved slightly,1R,Flat,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,17.00000022,4.5,2,NA,NA,NA,NA
Ca_849,Cala,AU12,Unknown,FALSE,0%,NA,Blank,Bladelet,Carinated,Optimal,Complete,9.399999619,4,1.399999976,0.200000003,0.300000012,Punctiform,Punctiform,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved,1L,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,0.66666665,2.857142906,2.349999905,NA,NA,NA,NA
Ca_850,Cala,AU12,Unknown,FALSE,0%,NA,Blank,Bladelet,Carinated,Optimal,Complete,10,4.099999905,1.600000024,1.100000024,0.600000024,Plain,Triangular,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved slightly,0,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1.8333333,2.562499902,2.439024447,NA,NA,NA,NA
Ca_851,Cala,AU12,Radiolarite,FALSE,66-99%,Middle;Proximal,Blank,Flake,Cortical,Initialization,Complete,39.40000153,38.90000153,11.10000038,5.800000191,4.5,Plain,Rectangular,FALSE,TRUE,FALSE,Moderate,NA,TRUE,Pronounced,NA,Straight,0,Lateral steep,Irregular,Unidirectional,Unidirectional parallel,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1.288888931,3.504504522,1.01285347,NA,NA,NA,NA
Ca_852,Cala,AU12,Chert,FALSE,0%,NA,Blank,Flake,Maintenance carinated,Maintenance,Complete,14.30000019,11.19999981,1.700000048,2.799999952,1.100000024,Plain,Oval,FALSE,FALSE,FALSE,Absent,NA,TRUE,Pronounced,NA,Curved slightly,0,Flat,Irregular,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,2.545454447,6.588234997,1.276785753,NA,NA,NA,NA
Ca_853,Cala,AU10,Unknown,FALSE,100%,NA,Pebble,Other,Other,Other,Other,67.90000153,42.40000153,16.60000038,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.554216901,1.601415073,NA,NA,NA,NA
Ca_854,Cala,AU10,Chert,FALSE,0%,NA,Blank,Flake,Tablet,Maintenance,Complete,22.39999962,20.20000076,2.5,3.200000048,0.699999988,Plain,Rectangular,FALSE,TRUE,FALSE,Pronounced,NA,TRUE,Moderate,NA,Straight,0,Rectangular,Convex,Unidirectional,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,4.571428717,8.080000305,1.10891083,NA,NA,NA,NA
Ca_855,Cala,AU10,Radiolarite,FALSE,0%,NA,Core,Other,Other,Other,Other,33,14.39999962,16.79999924,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.857142873,2.291666727,4215.058594,1757.280232,Artec.Micro,yes
Ca_856,Cala,AU10,Quartzite,FALSE,0%,NA,Blank,Flake,Debordant,Maintenance,Complete,52,29.60000038,15.19999981,15.60000038,9.199999809,Plain,Rectangular,FALSE,TRUE,FALSE,Pronounced,NA,FALSE,Absent,NA,Curved,1R,Lateral steep,Irregular,Crossed,Other,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1.695652251,1.947368471,1.756756734,NA,NA,NA,NA
Ca_857,Cala,AU10,Radiolarite,FALSE,1-33%,Right,Blank,Flake,Semi-cortical,Semi-cortical,Complete,26.10000038,18.10000038,4.300000191,NA,NA,Smashed,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,bipolar?,Straight,0,Lateral steep,Sub-parallel,Unidirectional,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,4.209302228,1.441988941,NA,NA,NA,NA
Ca_858,Cala,AU10,Chert,FALSE,0%,NA,Blank,Flake,Maintenance carinated,Maintenance,Complete,12.89999962,8.399999619,2,3.400000095,1.299999952,Plain,Oval,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Straight,0,Polyhedral,Sub-parallel,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,2.615384785,4.199999809,1.53571431,NA,NA,NA,NA
Ca_859,Cala,AU10,Radiolarite,FALSE,0%,NA,Blank,Bladelet,Optimal production,Optimal,Complete,13.39999962,4,0.800000012,1.5,0.100000001,Linear,Linear,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Straight,0,Trapezoidal,Sub-parallel,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,14.99999978,4.999999925,3.349999905,NA,NA,NA,NA
Ca_860,Cala,AU12,Siliceous limestone,FALSE,0%,NA,Core,Blade,Optimal production,Optimal,Undetermined,49.59999847,20,7.300000191,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,Undetermined,Undetermined,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.739725956,2.479999924,NA,NA,NA,NA
Ca_861,Cala,AU12,Chert,FALSE,0%,NA,Blank,Flake,Cortical,Optimal,Mesial,15.80000019,26.89999962,5,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,bipolar,NA,NA,Rectangular,NA,Undetermined,Undetermined,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.379999924,0.58736061,NA,NA,NA,NA
Ca_862,Cala,AU13,Siliceous limestone,FALSE,33-66%,NA,Blank,Blade,Semi-cortical,Semi-cortical,Distal,48,26.29999924,9,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Straight,0,Rectangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,2.922222137,1.82509511,NA,NA,NA,NA
Ca_863,Cala,AU13,Chert,FALSE,66-99%,Distal;Left;Proximal,Blank,Flake,Cortical,Initialization,Complete,40.59999847,43,14,19,13,Plain,Triangular,FALSE,TRUE,TRUE,Pronounced,NA,FALSE,Absent,NA,Curved,0,Triangular,Convex,Crossed,Other,Convex,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1.461538462,3.071428571,0.944186011,NA,NA,NA,NA
Ca_864,Cala,AU13,Radiolarite,FALSE,0%,NA,Blank,Flake,Cortical,Optimal,Complete,23.70000076,17.79999924,6.400000095,6.199999809,4.599999905,Plain,Rectangular,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,bipolar,Straight,0,Lateral steep,Sub-parallel,Unidirectional,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1.347826073,2.781249839,1.331460774,NA,NA,NA,NA
Ca_865,Cala,AU13,Chert,FALSE,0%,NA,Blank,Flake,Cortical,Optimal,Complete,28.89999962,13.19999981,5.599999905,0.100000001,0.100000001,Punctiform,Punctiform,FALSE,FALSE,TRUE,Absent,NA,FALSE,Absent,bipolar,Straight,0,Triangular,Convergent,Unidirectional,Unidirectional parallel,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1,2.357142863,2.189393942,NA,NA,NA,NA
Ca_866,Cala,AU13,Chert,FALSE,1-33%,Left,Blank,Flake,Lateral,Maintenance,Complete,25.70000076,13.80000019,4.5,0.100000001,0.100000001,Punctiform,Punctiform,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Curved slightly,0,Trapezoidal,Convergent,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1,3.066666709,1.86231887,NA,NA,NA,NA
Ca_867,Cala,AU13,Radiolarite,FALSE,1-33%,Left,Blank,Bladelet,Debordant,Maintenance,Complete,32.20000076,10.39999962,3.099999905,1.299999952,0.100000001,Linear,Linear,FALSE,TRUE,FALSE,Moderate,NA,FALSE,Absent,NA,Straight,0,Lateral steep,Convergent,Unidirectional,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,12.99999933,3.35483869,3.096154033,NA,NA,NA,NA
Ca_868,Cala,AU13,Chert,FALSE,0%,NA,Blank,Bladelet,Optimal production,Optimal,Complete,16.70000076,5.400000095,1.100000024,1,0.100000001,Linear,Linear,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Curved,2R,Triangular,Sub-parallel,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,9.999999851,4.909090889,3.092592679,NA,NA,NA,NA
